timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-05-12 | 23:34:12,31.0,66.2,0.26611328125,0.054,0.0,-58
2025-05-12 | 23:34:14,31.1,66.1,0.123779296875,0.054,0.0,-57
2025-05-12 | 23:34:17,31.0,66.1,0.167236328125,0.054,0.0,-58
2025-05-12 | 23:34:19,31.1,66.1,0.336181640625,0.054,0.0,-57
2025-05-12 | 23:34:21,31.1,66.2,0.329833984375,0.054,0.0,-58
2025-05-12 | 23:34:24,31.1,65.9,0.3154296875,0.054,0.0,-56
2025-05-12 | 23:34:28,31.0,66.0,0.321533203125,0.054,0.0,-58
2025-05-12 | 23:34:32,31.1,65.9,0.321533203125,0.054,0.0,-57
2025-05-12 | 23:34:34,31.1,65.9,0.35107421875,0.054,0.0,-57
2025-05-12 | 23:34:38,31.1,65.9,0.18017578125,0.054,0.0,-57
2025-05-12 | 23:34:40,31.1,65.9,0.162109375,0.054,0.0,-58
2025-05-12 | 23:34:42,31.1,66.0,0.15869140625,0.054,0.0,-58
2025-05-12 | 23:34:44,31.1,65.8,0.37890625,0.054,0.0,-58
2025-05-12 | 23:34:46,31.1,65.9,0.3251953125,0.054,0.0,-57
2025-05-12 | 23:34:49,31.1,65.8,0.314453125,0.054,0.0,-57
2025-05-12 | 23:34:51,31.1,65.8,0.307373046875,0.054,0.0,-57
2025-05-12 | 23:34:53,31.1,65.8,0.31689453125,0.054,0.0,-57
2025-05-12 | 23:34:55,31.1,65.8,0.440673828125,0.054,0.0,-57
2025-05-12 | 23:34:57,31.1,65.8,0.314697265625,0.054,0.0,-57
2025-05-12 | 23:34:59,31.1,65.6,0.312255859375,0.054,0.0,-57
2025-05-12 | 23:35:01,31.0,65.7,0.301025390625,0.054,0.0,-57
2025-05-12 | 23:35:03,31.1,65.5,0.265625,0.054,0.0,-57
2025-05-12 | 23:35:05,31.1,65.4,0.264892578125,0.054,0.0,-58
2025-05-12 | 23:35:08,31.1,65.5,0.393310546875,0.054,0.0,-58
2025-05-12 | 23:35:09,31.0,65.4,0.239990234375,0.054,0.0,-58
2025-05-12 | 23:35:11,31.0,65.5,0.3134765625,0.054,0.0,-57
2025-05-12 | 23:35:13,31.1,65.6,0.209228515625,0.054,0.0,-58
2025-05-12 | 23:35:15,31.1,65.6,0.25830078125,0.054,0.0,-57
2025-05-12 | 23:35:19,31.0,65.8,0.37353515625,0.054,0.0,-57
2025-05-12 | 23:35:21,31.1,65.8,0.312255859375,0.054,0.0,-57
2025-05-12 | 23:35:22,31.1,65.8,0.197998046875,0.054,0.0,-57
2025-05-12 | 23:35:24,31.0,65.8,0.32080078125,0.054,0.0,-58
2025-05-12 | 23:35:26,31.0,65.9,0.4091796875,0.054,0.0,-57
2025-05-12 | 23:35:37,31.0,66.3,0.302490234375,0.054,0.0,-57
2025-05-12 | 23:35:39,31.1,66.5,0.325927734375,0.054,0.0,-58
2025-05-12 | 23:35:41,31.1,66.4,0.329833984375,0.054,0.0,-57
2025-05-12 | 23:35:43,31.1,66.5,0.3359375,0.054,0.0,-57
2025-05-12 | 23:35:45,31.0,66.5,0.12255859375,0.054,0.0,-58
2025-05-12 | 23:35:47,31.1,66.4,0.1240234375,0.054,0.0,-58
2025-05-12 | 23:35:49,31.0,66.4,0.120361328125,0.054,0.0,-57
2025-05-12 | 23:35:51,31.0,66.4,0.181640625,0.054,0.0,-57
2025-05-12 | 23:35:53,31.1,66.2,0.263916015625,0.054,0.0,-57
2025-05-12 | 23:35:55,31.1,66.3,0.245361328125,0.054,0.0,-58
2025-05-12 | 23:35:57,31.1,66.2,0.2421875,0.054,0.0,-57
2025-05-12 | 23:35:59,31.0,66.2,0.236083984375,0.054,0.0,-58
2025-05-12 | 23:36:02,31.1,66.4,0.278076171875,0.054,0.0,-56
2025-05-12 | 23:36:04,31.1,66.4,0.52880859375,0.054,0.0,-57
2025-05-12 | 23:36:06,31.1,66.5,0.221435546875,0.054,0.0,-58
2025-05-12 | 23:36:08,31.0,66.5,0.238525390625,0.054,0.0,-57
2025-05-12 | 23:36:10,31.1,66.6,0.253662109375,0.054,0.0,-57
2025-05-12 | 23:36:12,31.1,66.3,0.224853515625,0.054,0.0,-57
2025-05-12 | 23:36:14,31.1,66.5,0.271240234375,0.054,0.0,-58
2025-05-12 | 23:36:16,31.0,66.7,0.22607421875,0.054,0.0,-57
2025-05-12 | 23:36:19,31.1,66.6,0.2197265625,0.054,0.0,-57
2025-05-12 | 23:36:35,31.1,66.7,0.3154296875,0.054,0.0,-57
2025-05-12 | 23:36:37,31.1,66.6,0.2666015625,0.054,0.0,-56
2025-05-12 | 23:36:38,31.1,66.5,0.29541015625,0.054,0.0,-58
2025-05-12 | 23:36:41,31.1,66.5,0.345947265625,0.054,0.0,-57
2025-05-12 | 23:36:45,31.1,66.4,0.31640625,0.054,0.0,-57
2025-05-12 | 23:36:46,31.1,66.4,0.328125,0.054,0.0,-57
2025-05-12 | 23:36:50,31.1,66.3,0.31640625,0.054,0.0,-58
2025-05-12 | 23:36:54,31.1,66.2,0.314453125,0.054,0.0,-58
2025-05-12 | 23:36:55,31.1,66.2,0.178466796875,0.054,0.0,-58
2025-05-12 | 23:36:59,31.1,66.1,0.291748046875,0.054,0.0,-58
2025-05-12 | 23:37:01,31.1,65.9,0.264892578125,0.054,0.0,-58
2025-05-12 | 23:37:03,31.1,65.9,0.1875,0.054,0.0,-57
2025-05-12 | 23:37:06,31.0,65.9,0.38232421875,0.054,0.0,-58
2025-05-12 | 23:37:08,31.0,65.8,0.2626953125,0.054,0.0,-57
2025-05-12 | 23:37:11,31.1,65.8,0.23828125,0.054,0.0,-58
2025-05-12 | 23:37:12,31.0,65.8,0.265380859375,0.054,0.0,-58
2025-05-12 | 23:37:15,31.1,65.8,0.189697265625,0.054,0.0,-58
2025-05-12 | 23:37:20,31.1,65.5,0.2822265625,0.054,0.0,-57
2025-05-12 | 23:37:21,31.0,65.5,0.330322265625,0.054,0.0,-58
2025-05-12 | 23:37:23,31.1,65.5,0.404296875,0.054,0.0,-57
2025-05-12 | 23:37:25,31.0,65.7,0.298583984375,0.054,0.0,-57
2025-05-12 | 23:37:27,31.0,65.5,0.3544921875,0.054,0.0,-57
2025-05-12 | 23:37:29,31.0,65.4,0.292236328125,0.054,0.0,-57
2025-05-12 | 23:37:31,31.1,65.5,0.251953125,0.054,0.0,-57
2025-05-12 | 23:37:33,31.1,65.3,0.29736328125,0.054,0.0,-57
2025-05-12 | 23:37:36,31.1,65.4,0.239501953125,0.054,0.0,-57
2025-05-12 | 23:37:40,31.0,65.5,0.22705078125,0.054,0.0,-58
2025-05-12 | 23:37:41,31.1,65.4,0.196044921875,0.054,0.0,-57
2025-05-12 | 23:37:43,31.1,65.5,0.3232421875,0.054,0.0,-56
2025-05-12 | 23:37:45,31.0,65.4,0.248779296875,0.054,0.0,-58
2025-05-12 | 23:37:49,31.1,65.6,0.385498046875,0.054,0.0,-57
2025-05-12 | 23:37:50,31.1,65.6,0.189208984375,0.054,0.0,-56
2025-05-12 | 23:37:53,31.1,65.7,0.728271484375,0.054,0.0,-58
2025-05-12 | 23:37:57,31.1,65.9,0.241455078125,0.054,0.0,-58
2025-05-12 | 23:37:59,31.1,65.7,0.3173828125,0.054,0.0,-58
2025-05-12 | 23:38:00,31.1,65.6,0.39306640625,0.054,0.0,-57
2025-05-12 | 23:38:03,31.0,65.8,0.280517578125,0.054,0.0,-57
2025-05-12 | 23:38:04,31.0,65.8,0.17626953125,0.054,0.0,-57
2025-05-12 | 23:38:06,31.0,65.7,0.175048828125,0.054,0.0,-58
2025-05-12 | 23:38:08,31.1,65.7,0.258544921875,0.054,0.0,-58
2025-05-12 | 23:38:12,31.0,65.8,0.252685546875,0.054,0.0,-58
2025-05-12 | 23:38:16,31.1,65.9,0.221435546875,0.054,0.0,-58
2025-05-12 | 23:38:17,31.1,65.9,0.176025390625,0.054,0.0,-58
2025-05-12 | 23:38:21,31.1,65.8,0.31689453125,0.054,0.0,-57
2025-05-12 | 23:38:22,31.0,65.9,0.330078125,0.054,0.0,-57
2025-05-12 | 23:38:24,31.0,65.9,0.326171875,0.054,0.0,-57
2025-05-12 | 23:38:29,31.1,66.0,0.351806640625,0.054,0.0,-57
2025-05-12 | 23:38:30,31.0,66.0,0.326904296875,0.054,0.0,-57
2025-05-12 | 23:38:33,31.0,65.9,0.31396484375,0.054,0.0,-57
2025-05-12 | 23:38:37,31.1,65.7,0.31787109375,0.054,0.0,-58
2025-05-12 | 23:38:41,31.1,65.6,0.3134765625,0.054,0.0,-57
2025-05-12 | 23:38:43,31.0,65.6,0.313720703125,0.054,0.0,-57
2025-05-12 | 23:38:45,31.1,65.6,0.31689453125,0.054,0.0,-58
2025-05-12 | 23:38:47,31.0,65.5,0.16162109375,0.054,0.0,-57
2025-05-12 | 23:38:49,31.1,65.5,0.166015625,0.054,0.0,-57
2025-05-12 | 23:38:51,31.0,65.5,0.31591796875,0.054,0.0,-57
2025-05-12 | 23:38:53,31.0,65.4,0.240478515625,0.054,0.0,-57
2025-05-12 | 23:38:55,31.1,65.4,0.23974609375,0.054,0.0,-57
2025-05-12 | 23:38:58,31.0,65.4,0.31103515625,0.054,0.0,-58
2025-05-12 | 23:39:00,31.0,65.4,0.318603515625,0.054,0.0,-58
2025-05-12 | 23:39:02,31.1,65.3,0.320556640625,0.054,0.0,-58
2025-05-12 | 23:39:04,31.1,65.3,0.2255859375,0.054,0.0,-57
2025-05-12 | 23:39:06,31.0,65.4,0.23828125,0.054,0.0,-58
2025-05-12 | 23:39:08,31.1,65.4,0.26220703125,0.054,0.0,-56
2025-05-12 | 23:39:10,31.0,65.5,0.240478515625,0.054,0.0,-58
2025-05-12 | 23:39:21,31.1,65.8,0.224365234375,0.054,0.0,-57
2025-05-12 | 23:39:23,31.0,65.8,0.336181640625,0.054,0.0,-58
2025-05-12 | 23:39:25,31.0,65.8,0.27197265625,0.054,0.0,-58
2025-05-12 | 23:39:27,31.0,65.9,0.29931640625,0.054,0.0,-58
2025-05-12 | 23:39:29,31.0,65.9,0.332275390625,0.054,0.0,-57
2025-05-12 | 23:39:31,31.0,66.0,0.29931640625,0.054,0.0,-57
2025-05-12 | 23:39:33,31.1,66.0,0.29541015625,0.054,0.0,-57
2025-05-12 | 23:39:35,31.0,66.0,0.3310546875,0.054,0.0,-57
2025-05-12 | 23:39:37,31.0,65.9,0.3251953125,0.054,0.0,-57
2025-05-12 | 23:39:40,31.1,65.8,0.3203125,0.054,0.0,-57
2025-05-12 | 23:39:42,31.0,65.8,0.283447265625,0.054,0.0,-56
2025-05-12 | 23:39:44,31.0,66.0,0.315673828125,0.054,0.0,-58
2025-05-12 | 23:39:46,31.1,66.0,0.308837890625,0.054,0.0,-58
2025-05-12 | 23:39:50,31.0,66.0,0.3681640625,0.054,0.0,-57
2025-05-12 | 23:39:52,31.0,66.2,0.29150390625,0.054,0.0,-58
2025-05-12 | 23:39:54,31.0,66.2,0.326416015625,0.054,0.0,-57
2025-05-12 | 23:39:57,31.1,66.4,0.323974609375,0.054,0.0,-57
2025-05-12 | 23:39:59,31.0,66.3,0.32763671875,0.054,0.0,-57
2025-05-12 | 23:40:01,31.0,66.7,0.22900390625,0.054,0.0,-56
2025-05-12 | 23:40:04,31.1,66.6,0.2607421875,0.054,0.0,-58
2025-05-12 | 23:40:06,31.1,66.6,0.280517578125,0.054,0.0,-58
2025-05-12 | 23:40:08,31.0,66.7,0.192626953125,0.054,0.0,-57
2025-05-12 | 23:40:11,31.1,66.7,0.23486328125,0.054,0.0,-58
2025-05-12 | 23:40:12,31.1,66.7,0.26025390625,0.054,0.0,-57
2025-05-12 | 23:40:15,31.0,66.7,0.318359375,0.054,0.0,-58
2025-05-12 | 23:40:17,31.0,66.6,0.212890625,0.054,0.0,-58
2025-05-12 | 23:40:19,31.0,66.7,0.178955078125,0.054,0.0,-58
2025-05-12 | 23:40:32,31.0,66.6,0.2412109375,0.054,0.0,-58
2025-05-12 | 23:40:33,31.0,66.6,0.330322265625,0.054,0.0,-57
2025-05-12 | 23:40:43,31.0,66.7,0.331298828125,0.054,0.0,-57
2025-05-12 | 23:40:45,31.0,66.6,0.29052734375,0.054,0.0,-57
2025-05-12 | 23:40:47,31.0,66.8,0.47412109375,0.054,0.0,-58
2025-05-12 | 23:40:50,31.0,66.8,0.29541015625,0.054,0.0,-57
2025-05-12 | 23:40:52,31.0,66.5,0.31396484375,0.054,0.0,-56
2025-05-12 | 23:40:54,31.0,66.8,0.21923828125,0.054,0.0,-57
2025-05-12 | 23:40:56,31.0,66.8,0.2236328125,0.054,0.0,-58
2025-05-12 | 23:40:59,31.1,66.7,0.31591796875,0.054,0.0,-57
2025-05-12 | 23:41:00,31.0,66.8,0.35498046875,0.054,0.0,-58
2025-05-12 | 23:41:04,31.0,66.5,0.224853515625,0.054,0.0,-57
2025-05-12 | 23:41:06,31.0,66.6,0.255615234375,0.054,0.0,-57
2025-05-12 | 23:41:08,31.0,66.7,0.25830078125,0.054,0.0,-57
2025-05-12 | 23:41:18,31.0,66.3,0.29052734375,0.054,0.0,-58
2025-05-12 | 23:41:21,31.0,66.2,0.410400390625,0.054,0.0,-58
2025-05-12 | 23:41:23,31.0,66.2,0.4521484375,0.054,0.0,-58
2025-05-12 | 23:41:25,31.0,66.3,0.447998046875,0.054,0.0,-58
2025-05-12 | 23:41:28,31.0,66.3,0.23779296875,0.054,0.0,-57
2025-05-12 | 23:41:32,31.0,66.4,0.239990234375,0.054,0.0,-56
2025-05-12 | 23:41:34,31.0,66.5,0.281982421875,0.054,0.0,-58
2025-05-12 | 23:41:36,31.0,66.3,0.2587890625,0.054,0.0,-57
2025-05-12 | 23:41:38,31.0,66.3,0.2412109375,0.054,0.0,-57
2025-05-12 | 23:41:39,31.0,66.4,0.1796875,0.054,0.0,-56
2025-05-12 | 23:41:42,31.0,66.4,0.265625,0.054,0.0,-57
2025-05-12 | 23:41:44,31.1,66.2,0.27294921875,0.054,0.0,-57
2025-05-12 | 23:41:48,31.0,66.0,0.29541015625,0.054,0.0,-57
2025-05-12 | 23:41:50,31.1,66.0,0.167724609375,0.054,0.0,-58
2025-05-12 | 23:41:52,31.0,66.0,0.16650390625,0.054,0.0,-58
2025-05-12 | 23:41:54,31.0,65.9,0.33154296875,0.054,0.0,-57
2025-05-12 | 23:41:56,31.0,65.9,0.3212890625,0.054,0.0,-58
2025-05-12 | 23:41:58,31.0,66.0,0.347412109375,0.054,0.0,-57
2025-05-12 | 23:42:03,31.0,65.8,0.330322265625,0.054,0.0,-58
2025-05-12 | 23:42:05,31.0,65.8,0.321533203125,0.054,0.0,-56
2025-05-12 | 23:42:07,31.0,65.6,0.3173828125,0.054,0.0,-58
2025-05-12 | 23:42:09,31.0,65.7,0.289794921875,0.054,0.0,-57
2025-05-12 | 23:42:11,31.0,65.6,0.318603515625,0.054,0.0,-58
2025-05-12 | 23:42:13,31.0,65.4,0.22802734375,0.054,0.0,-56
2025-05-12 | 23:42:15,31.0,65.4,0.296875,0.054,0.0,-58
2025-05-12 | 23:42:18,31.0,65.4,0.3974609375,0.054,0.0,-58
2025-05-12 | 23:42:20,31.0,65.5,0.402587890625,0.054,0.0,-57
2025-05-12 | 23:42:23,31.0,65.5,0.42919921875,0.054,0.0,-58
2025-05-12 | 23:42:25,31.0,65.6,0.272216796875,0.054,0.0,-57
2025-05-12 | 23:42:27,31.0,65.6,0.224609375,0.054,0.0,-57
2025-05-12 | 23:42:29,31.0,65.5,0.244873046875,0.054,0.0,-57
2025-05-12 | 23:42:32,31.0,65.6,0.254150390625,0.054,0.0,-57
2025-05-12 | 23:42:33,31.0,65.6,0.23828125,0.054,0.0,-57
2025-05-12 | 23:42:35,31.0,65.7,0.2392578125,0.054,0.0,-58
2025-05-12 | 23:42:38,31.0,65.7,0.266357421875,0.054,0.0,-57
2025-05-12 | 23:42:39,31.0,65.8,0.2587890625,0.054,0.0,-57
2025-05-12 | 23:42:42,31.1,65.8,0.251220703125,0.054,0.0,-58
2025-05-12 | 23:42:48,31.0,66.0,0.424072265625,0.054,0.0,-57
2025-05-12 | 23:42:50,31.0,66.1,0.35791015625,0.054,0.0,-57
2025-05-12 | 23:43:13,31.0,65.6,0.3154296875,0.054,0.0,-58
2025-05-12 | 23:43:14,31.0,65.6,0.181884765625,0.054,0.0,-57
2025-05-12 | 23:43:17,31.0,65.7,0.317626953125,0.054,0.0,-56
2025-05-12 | 23:43:19,31.0,65.6,0.31787109375,0.054,0.0,-57
2025-05-12 | 23:43:20,31.0,65.6,0.12158203125,0.054,0.0,-56
2025-05-12 | 23:43:24,31.0,65.6,0.271240234375,0.054,0.0,-58
2025-05-12 | 23:43:35,31.0,65.6,0.301513671875,0.054,0.0,-57
2025-05-12 | 23:43:37,31.1,65.5,0.331298828125,0.054,0.0,-56
2025-05-12 | 23:43:39,31.0,65.5,0.329833984375,0.054,0.0,-58
2025-05-12 | 23:43:41,31.0,65.6,0.32958984375,0.054,0.0,-56
2025-05-12 | 23:43:43,31.0,65.7,0.33154296875,0.054,0.0,-57
2025-05-12 | 23:43:45,31.0,65.7,0.306884765625,0.054,0.0,-57
2025-05-12 | 23:43:47,31.0,65.8,0.195068359375,0.054,0.0,-58
2025-05-12 | 23:44:02,31.1,65.9,0.3310546875,0.054,0.0,-57
2025-05-12 | 23:44:04,31.1,66.1,0.317138671875,0.054,0.0,-58
2025-05-12 | 23:44:08,31.0,66.1,0.407958984375,0.054,0.0,-57
2025-05-12 | 23:44:13,31.0,66.2,0.283935546875,0.054,0.0,-58
2025-05-12 | 23:44:17,31.0,66.2,0.23486328125,0.054,0.0,-58
2025-05-12 | 23:44:19,31.0,66.2,0.255859375,0.054,0.0,-58
2025-05-12 | 23:44:20,31.0,66.2,0.324951171875,0.054,0.0,-58
2025-05-12 | 23:44:23,31.0,66.1,0.395751953125,0.054,0.0,-58
2025-05-12 | 23:44:25,31.0,66.3,0.32666015625,0.054,0.0,-57
2025-05-12 | 23:44:28,31.0,66.3,0.3115234375,0.054,0.0,-58
2025-05-12 | 23:44:30,31.0,66.1,0.408935546875,0.054,0.0,-58
2025-05-12 | 23:44:32,31.0,66.1,0.321533203125,0.054,0.0,-58
2025-05-12 | 23:44:34,31.0,66.0,0.31201171875,0.054,0.0,-58
2025-05-12 | 23:44:36,31.0,65.9,0.3115234375,0.054,0.0,-58
2025-05-12 | 23:44:38,31.0,65.8,0.2861328125,0.054,0.0,-58
2025-05-12 | 23:44:40,31.0,65.8,0.3154296875,0.054,0.0,-58
2025-05-12 | 23:44:42,31.0,65.9,0.38818359375,0.054,0.0,-58
2025-05-12 | 23:44:44,31.0,65.8,0.257568359375,0.054,0.0,-57
2025-05-12 | 23:44:46,31.0,65.8,0.21435546875,0.054,0.0,-57
2025-05-12 | 23:44:48,31.0,65.7,0.252685546875,0.054,0.0,-58
2025-05-12 | 23:44:51,31.0,65.7,0.1640625,0.054,0.0,-57
2025-05-12 | 23:44:53,31.0,65.7,0.161376953125,0.054,0.0,-58
2025-05-12 | 23:44:55,31.0,65.6,0.1640625,0.054,0.0,-57
2025-05-12 | 23:44:57,31.0,65.7,0.22314453125,0.054,0.0,-57
2025-05-12 | 23:44:59,31.0,65.6,0.257568359375,0.054,0.0,-57
2025-05-12 | 23:45:01,31.0,65.5,0.2744140625,0.054,0.0,-57
2025-05-12 | 23:45:03,31.0,65.4,0.296142578125,0.054,0.0,-57
2025-05-12 | 23:45:05,31.0,65.5,0.232666015625,0.054,0.0,-58
2025-05-12 | 23:45:08,31.0,65.4,0.24267578125,0.054,0.0,-57
2025-05-12 | 23:45:10,31.0,65.5,0.240966796875,0.054,0.0,-58
2025-05-12 | 23:45:12,31.1,65.4,0.319091796875,0.054,0.0,-58
2025-05-12 | 23:45:14,31.0,65.6,0.272216796875,0.054,0.0,-57
2025-05-12 | 23:45:16,31.0,65.7,0.31494140625,0.054,0.0,-58
2025-05-12 | 23:45:19,31.0,65.7,0.244140625,0.054,0.0,-57
2025-05-12 | 23:45:24,31.0,66.0,0.26806640625,0.054,0.0,-57
2025-05-12 | 23:45:38,31.0,66.4,0.248779296875,0.054,0.0,-57
2025-05-12 | 23:45:40,31.1,66.5,0.24560546875,0.054,0.0,-57
2025-05-12 | 23:45:43,31.0,66.4,0.237060546875,0.054,0.0,-58
2025-05-12 | 23:45:47,31.0,66.5,0.315673828125,0.054,0.0,-57
2025-05-12 | 23:45:48,31.0,66.6,0.455078125,0.054,0.0,-57
2025-05-12 | 23:45:51,31.1,66.5,0.3603515625,0.054,0.0,-57
2025-05-12 | 23:45:52,31.0,66.5,0.194580078125,0.054,0.0,-57
2025-05-12 | 23:45:54,31.0,66.2,0.260009765625,0.054,0.0,-58
2025-05-12 | 23:45:56,31.0,66.2,0.1923828125,0.054,0.0,-58
2025-05-12 | 23:45:58,31.0,66.0,0.270263671875,0.054,0.0,-58
2025-05-12 | 23:46:01,31.0,65.9,0.283447265625,0.054,0.0,-57
2025-05-12 | 23:46:04,31.0,66.0,0.2578125,0.054,0.0,-58
2025-05-12 | 23:46:05,31.0,66.0,0.1943359375,0.054,0.0,-58
2025-05-12 | 23:46:07,31.0,66.0,0.27099609375,0.054,0.0,-58
2025-05-12 | 23:46:10,31.0,66.1,0.316162109375,0.054,0.0,-57
2025-05-12 | 23:46:11,31.0,66.0,0.177734375,0.054,0.0,-57
2025-05-12 | 23:46:13,31.0,66.0,0.1787109375,0.054,0.0,-57
2025-05-12 | 23:46:18,31.0,65.9,0.226806640625,0.054,0.0,-58
2025-05-12 | 23:46:19,31.0,65.9,0.266845703125,0.054,0.0,-58
2025-05-12 | 23:46:22,31.0,66.0,0.180908203125,0.054,0.0,-58
2025-05-12 | 23:46:25,31.0,65.8,0.170654296875,0.054,0.0,-57
2025-05-12 | 23:46:27,31.0,65.9,0.33056640625,0.054,0.0,-58
2025-05-12 | 23:46:32,31.0,65.8,0.31640625,0.054,0.0,-57
2025-05-12 | 23:46:34,31.0,66.0,0.316162109375,0.054,0.0,-57
2025-05-12 | 23:46:36,31.0,66.1,0.32275390625,0.054,0.0,-57
2025-05-12 | 23:46:38,31.0,66.1,0.3193359375,0.054,0.0,-58
2025-05-12 | 23:46:40,31.0,66.2,0.322265625,0.054,0.0,-57
2025-05-12 | 23:46:42,31.1,66.0,0.320068359375,0.054,0.0,-58
2025-05-12 | 23:46:44,31.0,66.2,0.277099609375,0.054,0.0,-57
2025-05-12 | 23:46:46,31.0,66.2,0.313232421875,0.054,0.0,-58
2025-05-12 | 23:46:48,31.0,66.1,0.556884765625,0.054,0.0,-58
2025-05-12 | 23:46:50,31.0,66.2,0.26025390625,0.054,0.0,-58
2025-05-12 | 23:46:53,31.0,65.9,0.218017578125,0.054,0.0,-58
2025-05-12 | 23:46:55,31.1,65.9,0.236083984375,0.054,0.0,-58
2025-05-12 | 23:46:57,31.0,66.0,0.249755859375,0.054,0.0,-57
2025-05-12 | 23:47:19,31.0,66.5,0.231689453125,0.054,0.0,-59
2025-05-12 | 23:47:21,31.0,66.4,0.2333984375,0.054,0.0,-59
2025-05-12 | 23:47:23,31.0,66.2,0.265869140625,0.054,0.0,-59
2025-05-12 | 23:47:34,31.0,65.8,0.406005859375,0.054,0.0,-58
2025-05-12 | 23:47:36,31.0,65.8,0.46630859375,0.054,0.0,-59
2025-05-12 | 23:47:41,31.0,65.6,0.26025390625,0.054,0.0,-58
2025-05-12 | 23:47:51,31.0,65.8,0.3134765625,0.054,0.0,-59
2025-05-12 | 23:48:05,31.0,66.0,0.303955078125,0.054,0.0,-59
2025-05-12 | 23:48:07,31.0,66.0,0.3271484375,0.054,0.0,-59
2025-05-12 | 23:48:09,31.0,66.1,0.326171875,0.054,0.0,-59
2025-05-12 | 23:48:11,31.0,66.0,0.337890625,0.054,0.0,-59
2025-05-12 | 23:48:13,31.0,66.0,0.29052734375,0.054,0.0,-59
2025-05-12 | 23:48:15,31.0,66.1,0.32373046875,0.054,0.0,-59
2025-05-12 | 23:48:17,31.0,66.2,0.33154296875,0.054,0.0,-59
2025-05-12 | 23:48:19,31.0,66.4,0.26611328125,0.054,0.0,-59
2025-05-12 | 23:48:21,31.1,66.4,0.2421875,0.054,0.0,-59
2025-05-12 | 23:48:23,31.0,66.4,0.202880859375,0.054,0.0,-59
2025-05-12 | 23:48:26,31.0,66.5,0.250244140625,0.054,0.0,-60
2025-05-12 | 23:48:28,31.0,66.6,0.19384765625,0.054,0.0,-59
2025-05-12 | 23:48:30,31.0,66.6,0.208984375,0.054,0.0,-59
2025-05-12 | 23:48:32,31.0,66.5,0.250732421875,0.054,0.0,-59
2025-05-12 | 23:48:34,31.0,66.5,0.2470703125,0.054,0.0,-60
2025-05-12 | 23:48:36,31.0,66.5,0.2509765625,0.054,0.0,-58
2025-05-12 | 23:48:38,31.0,66.4,0.24853515625,0.054,0.0,-59
2025-05-12 | 23:48:40,31.0,66.3,0.2890625,0.054,0.0,-59
2025-05-12 | 23:48:42,31.0,66.3,0.35546875,0.054,0.0,-58
2025-05-12 | 23:48:44,31.0,66.3,0.26123046875,0.054,0.0,-59
2025-05-12 | 23:48:46,31.0,66.3,0.19677734375,0.054,0.0,-59
2025-05-12 | 23:48:48,31.1,66.2,0.271728515625,0.054,0.0,-59
2025-05-12 | 23:48:51,31.0,66.2,0.265625,0.054,0.0,-59
2025-05-12 | 23:48:53,31.0,66.1,0.6064453125,0.054,0.0,-59
2025-05-12 | 23:48:56,31.0,66.0,0.313232421875,0.054,0.0,-59
2025-05-12 | 23:48:57,31.0,66.2,0.2705078125,0.054,0.0,-58
2025-05-12 | 23:48:59,31.0,66.3,0.25732421875,0.054,0.0,-59
2025-05-12 | 23:49:02,31.0,66.3,0.262451171875,0.054,0.0,-58
2025-05-12 | 23:49:04,31.0,66.4,0.27685546875,0.054,0.0,-58
2025-05-12 | 23:49:06,31.0,66.4,0.384521484375,0.054,0.0,-59
2025-05-12 | 23:49:08,31.0,66.3,0.2685546875,0.054,0.0,-60
2025-05-12 | 23:49:10,31.0,66.3,0.26611328125,0.054,0.0,-59
2025-05-12 | 23:49:13,31.0,66.2,0.25439453125,0.054,0.0,-59
2025-05-12 | 23:49:14,31.0,66.3,0.250244140625,0.054,0.0,-59
2025-05-12 | 23:49:18,31.0,66.2,0.367919921875,0.054,0.0,-60
2025-05-12 | 23:49:22,31.0,66.4,0.315185546875,0.054,0.0,-58
2025-05-12 | 23:49:27,31.0,66.6,0.16943359375,0.054,0.0,-59
2025-05-12 | 23:49:30,31.0,66.7,0.322509765625,0.054,0.0,-59
2025-05-12 | 23:49:34,31.0,66.7,0.28466796875,0.054,0.0,-59
2025-05-12 | 23:49:35,31.0,66.9,1.072265625,0.054,0.0,-59
2025-05-12 | 23:49:38,31.0,66.7,0.241943359375,0.054,0.0,-59
2025-05-12 | 23:49:39,31.0,66.7,0.257568359375,0.054,0.0,-59
2025-05-12 | 23:49:43,31.0,66.7,0.316162109375,0.054,0.0,-58
2025-05-12 | 23:49:47,31.0,66.8,0.235595703125,0.054,0.0,-59
2025-05-12 | 23:49:51,31.0,66.9,0.211669921875,0.054,0.0,-58
2025-05-12 | 23:49:55,31.0,66.7,0.322509765625,0.054,0.0,-59
2025-05-12 | 23:49:56,31.0,66.7,0.23828125,0.054,0.0,-59
2025-05-12 | 23:49:59,31.0,66.9,0.221435546875,0.054,0.0,-59
2025-05-12 | 23:50:03,31.0,66.8,0.240966796875,0.054,0.0,-59
2025-05-12 | 23:50:08,31.0,66.8,0.241943359375,0.054,0.0,-59
2025-05-12 | 23:50:09,31.0,66.9,0.45654296875,0.054,0.0,-59
2025-05-12 | 23:50:11,31.0,66.9,0.267578125,0.054,0.0,-59
